AriaId,Mode,Key,KeySignatureType,NumberOfParts,FamilyInstrumentation,Instrumentation,Tempo,TempoNumeric,TempoGrouped1,TempoGrouped2,TimeSignature,TimeSignatureGrouped,PartVoice_SyllabicRatio,Score_Density,Score_SoundingDensity,Score_MeasuresMean,Score_SoundingMeasuresMean,Label_Sentiment,Label_BasicPassion,Label_Passions,Label_Time,PartVoice_HighestNoteIndex,PartVoice_LowestNoteIndex,PartVoice_Density,PartVoice_SoundingDensity,PartVoice_IntervallicMean,PartVoice_IntervallicStd,PartVoice_IntervallicSkewness,PartVoice_IntervallicKurtosis,PartVoice_AbsoluteIntervallicMean,PartVoice_AbsoluteIntervallicStd,PartVoice_AbsoluteIntervallicSkewness,PartVoice_AbsoluteIntervallicKurtosis,PartVoice_IntervalsDiminishedAll,PartVoice_IntervalsMinorAll,PartVoice_IntervalsPerfectAll,PartVoice_IntervalsMajorAll,PartVoice_IntervalsAugmentedAll,PartVoice_LeapsAll,PartVoice_StepwiseMotionAll,PartVoice_RepeatedNotes,PartVnI_HighestNoteIndex,PartVnI_LowestNoteIndex,PartVnI_Density,PartVnI_SoundingDensity,PartVnI_IntervallicMean,PartVnI_IntervallicStd,PartVnI_IntervallicSkewness,PartVnI_IntervallicKurtosis,PartVnI_AbsoluteIntervallicMean,PartVnI_AbsoluteIntervallicStd,PartVnI_AbsoluteIntervallicSkewness,PartVnI_AbsoluteIntervallicKurtosis,PartVnI_IntervalsDiminishedAll,PartVnI_IntervalsMinorAll,PartVnI_IntervalsPerfectAll,PartVnI_IntervalsMajorAll,PartVnI_IntervalsAugmentedAll,PartVnI_LeapsAll,PartVnI_StepwiseMotionAll,PartVnI_RepeatedNotes,PartBs_HighestNoteIndex,PartBs_LowestNoteIndex,PartBs_Density,PartBs_SoundingDensity,PartBs_IntervallicMean,PartBs_IntervallicStd,PartBs_IntervallicSkewness,PartBs_IntervallicKurtosis,PartBs_AbsoluteIntervallicMean,PartBs_AbsoluteIntervallicStd,PartBs_AbsoluteIntervallicSkewness,PartBs_AbsoluteIntervallicKurtosis,PartBs_IntervalsDiminishedAll,PartBs_IntervalsMinorAll,PartBs_IntervalsPerfectAll,PartBs_IntervalsMajorAll,PartBs_IntervalsAugmentedAll,PartBs_LeapsAll,PartBs_StepwiseMotionAll,PartBs_RepeatedNotes
0012,major,A,s,10,"ww,str","fl,ob,bn,vn,va,bs",Allegro,96.0,Allegro,Fast,3/8,simple triple,2.2327044025157234,0.8648648648648649,0.936768149882904,185.0,170.8,Positive,wonder,"pride,boldness",Present,78.0,57.0,0.6396396396396397,0.977961432506887,-0.0194444444444444,3.4345710419250803,0.7931328102682671,3.2583099667828908,2.486111111111111,2.366155606740173,2.456940449702313,6.495547951835281,0.0,0.2861111111111111,0.1722222222222222,0.5388888888888889,0.0027777777777777,0.2222222222222222,0.6972222222222222,0.0805555555555555,86,57,1.0054054054054054,1.0054054054054054,-0.0424778761061946,5.555168274540706,0.3136376592096233,1.5534873876334796,4.127433628318584,3.7142682475589424,1.6104258307402417,3.621143825913159,0.0035398230088495,0.3238938053097345,0.3486725663716814,0.3221238938053097,0.0017699115044247,0.5150442477876106,0.4123893805309734,0.0725663716814159,64,38,0.8522522522522522,0.8663003663003662,-0.0254237288135593,4.877631015271067,0.3321411539314233,2.3885889696046565,3.139830508474576,3.729941737345631,1.7095612492220111,2.21082042512246,0.0,0.2097457627118644,0.4152542372881356,0.3665254237288136,0.0084745762711864,0.336864406779661,0.4385593220338983,0.2245762711864407
0013,minor,f,b,10,"ww,str","fl,ob,bn,vn,va,bs",Andantino,76.0,Andantino,Moderate,4/4,simple duple,1.7813765182186234,1.9565217391304348,2.0897832817337463,69.0,64.6,Negative,hatred,"anger,pity",Future,77.0,63.0,1.5942028985507246,2.3404255319148937,0.0,2.772126383245303,0.8306641473862995,5.508929589930855,1.806741573033708,2.100718332355368,2.6071434808110268,8.825027619638838,0.0044943820224719,0.2853932584269663,0.3348314606741573,0.3752808988764045,0.0,0.1640449438202247,0.5775280898876405,0.2584269662921348,85,56,2.5,2.5,0.0,3.375452289830141,0.130775507243329,2.299159162215414,2.1893830703012918,2.5677602820312764,1.6533357798049984,2.2828359977578803,0.0114777618364418,0.2998565279770445,0.3830703012912482,0.3055954088952654,0.0,0.2525107604017216,0.460545193687231,0.2869440459110473,61,36,1.7210144927536233,1.7210144927536233,0.0,2.963484606809888,-0.6157437861927869,11.59540780573811,1.261603375527426,2.6809015166026144,3.2085498731261493,11.365520309904158,0.0042194092827004,0.1265822784810126,0.7172995780590717,0.1392405063291139,0.0126582278481012,0.1286919831223628,0.2383966244725738,0.6329113924050633
0014,major,F,b,5,str,"vn,va,bs",Andante,64.0,Andante,Moderate,2/4,simple duple,1.3690987124463518,1.734,1.8565310492505356,100.0,93.4,Negative,hatred,"anger,pity",Future,77.0,57.0,1.595,2.0448717948717947,-0.009375,3.5059161262090317,0.5796151617027202,2.0222752041281087,2.553125,2.3984692577901146,1.8322126839799475,3.974353573639736,0.00625,0.2,0.303125,0.484375,0.00625,0.26875,0.58125,0.15,86,60,2.325,2.372448979591837,-0.0085836909871244,4.262354759670039,0.4049407396805445,6.485992899095164,2.841201716738197,3.174579449596985,2.979656339476339,11.6776842132187,0.0085836909871244,0.2575107296137339,0.2618025751072961,0.4656652360515021,0.0064377682403433,0.296137339055794,0.5793991416309013,0.1244635193133047,63,38,1.485,1.5153061224489797,0.0,4.462500115940414,0.0250810348515567,2.7659327548435098,2.567656765676568,3.646808927267616,1.6931754708914442,1.919911937462785,0.0,0.1584158415841584,0.6204620462046204,0.2211221122112211,0.0,0.2937293729372937,0.2805280528052805,0.4257425742574257
0015,major,G,s,9,"ww,br,str","ob,hn,vn,va,bs",Allegro moderato,120.0,Allegro,Fast,4/4,simple duple,1.5226130653266332,1.7885416666666665,1.9120267260579065,96.0,89.8,Positive,wonder,"pride,boldness",Present,76.0,59.0,0.7890625,1.1139705882352942,-0.0098039215686274,4.514083821586883,0.1250951880607501,0.779159065503686,3.480392156862745,2.867787376336103,1.4790355801093154,1.9519637489423145,0.0,0.349673202614379,0.2320261437908496,0.4183006535947712,0.0,0.5261437908496732,0.4084967320261438,0.065359477124183,86,55,1.8671875,1.9069148936170213,0.0,5.640087318314963,0.8959218308364189,2.9223925978634595,3.749652294853964,4.210832530885874,1.904418724844296,3.879063418720963,0.0013908205841446,0.301808066759388,0.3518776077885953,0.3282336578581363,0.0166898470097357,0.4534075104311544,0.3894297635605007,0.1571627260083449,64,38,1.8671875,1.8671875,0.0153417015341701,5.228151029393625,-0.1132713134155722,1.3549497884032131,3.253835425383542,4.09042381335692,1.2644833479893374,0.3893572525633768,0.0,0.100418410041841,0.599721059972106,0.2970711297071129,0.00278940027894,0.4142259414225941,0.1882845188284518,0.3974895397489539
0016,major,G,s,9,"ww,br,str","ob,hn,vn,va,bs",Allegro spiritoso,116.0,Allegro,Fast,4/4,simple duple,1.4913294797687862,1.925,2.073678861788618,106.0,98.4,Positive,wonder,"pride,boldness",Present,76.0,57.0,0.6084905660377359,0.9485294117647058,-0.0116731517509727,4.006325555325343,-0.1250840984690875,1.8511773140176928,2.8287937743190663,2.8315100088046816,1.7487956967994591,2.4309374999723445,0.0077821011673151,0.377431906614786,0.1906614785992217,0.4202334630350194,0.0038910505836575,0.311284046692607,0.5758754863813229,0.11284046692607,88,62,1.8113207547169807,1.8113207547169807,-0.0064850843060959,4.11253509432442,0.2206610001729912,5.398568926728318,2.3255512321660183,3.390836896414533,2.3074157647963065,5.787758677359978,0.0025940337224383,0.2568093385214007,0.4721141374837873,0.2645914396887159,0.0038910505836575,0.2594033722438392,0.3618677042801556,0.3787289234760052,60,38,1.9575471698113207,1.9575471698113207,-0.0036188178528347,2.563914660421765,-0.6670931623702253,10.694078651679126,0.9806996381182148,2.3686996764592854,3.0569371103059217,9.678154156619597,0.0024125452352231,0.0554885404101326,0.8492159227985525,0.09167671893848,0.0012062726176115,0.1218335343787696,0.1145958986731001,0.7635705669481303
0017,major,Eb,b,5,str,"vn,va,bs",Andante ma affettuoso,110.0,Andante,Moderate,2/2,simple duple,1.4558823529411764,1.787786259541985,1.870607028753993,131.0,125.2,Negative,hatred,"anger,pity",Future,82.0,62.0,1.5114503816793894,1.752212389380531,0.0,3.5700969089853287,0.4023948200328658,1.6055182864909625,2.542713567839196,2.5027812586363183,1.585508187181677,2.337421546211308,0.0050251256281407,0.3417085427135678,0.2763819095477386,0.3743718592964824,0.0025125628140703,0.3115577889447236,0.5226130653266332,0.1658291457286432,84,58,2.3206106870229006,2.3206106870229006,-0.0163132137030995,4.1187116592209065,-0.010530485961008,4.179018040143204,2.66884176182708,3.135234841682751,2.134718220773819,6.225756497356153,0.0016313213703099,0.3523654159869494,0.3719412724306688,0.2707993474714519,0.0032626427406199,0.3784665579119086,0.3605220228384992,0.2610114192495921,58,39,1.400763358778626,1.4563492063492065,-0.0136612021857923,4.109105056711661,-0.7449103081071022,3.2093699795025925,2.3743169398907105,3.351433379396668,1.760641153243892,2.7853412135201303,0.0054644808743169,0.1448087431693989,0.6530054644808743,0.180327868852459,0.0163934426229508,0.3005464480874317,0.2622950819672131,0.4371584699453552
0019,minor,g,b,6,str,"vn,va,bs",Andantino affettuoso,600.0,Andantino,Moderate,4/4,simple duple,1.6117021276595744,1.0684079601990049,1.2030812324929971,134.0,119.0,Negative,hatred,"anger,pity",Future,79.0,62.0,1.1305970149253732,1.4027777777777777,-0.0032520325203252,2.5402279694353984,0.5161654947217114,3.0388641518013406,1.827642276422764,1.7626832527926255,2.152264595877026,6.481107010717064,0.016260162601626,0.3869918699186991,0.2373983739837398,0.3544715447154472,0.0048780487804878,0.1853658536585365,0.6292682926829268,0.1853658536585365,87,55,1.257462686567164,1.3267716535433072,0.0072674418604651,4.001630610650021,0.408348247752918,5.550895128768108,2.5218023255813957,3.105536438720637,2.539593945481708,7.927955869059424,0.0145348837209302,0.3531976744186046,0.2776162790697674,0.3430232558139535,0.0116279069767441,0.2645348837209302,0.5436046511627907,0.191860465116279,62,38,0.8376865671641791,0.905241935483871,-0.0064794816414686,4.746605203273906,0.0919346016578391,2.3322727204744007,3.0518358531317493,3.632690659489594,1.6310041855576949,2.3105737863009628,0.0107991360691144,0.2613390928725702,0.4773218142548596,0.2138228941684665,0.0367170626349892,0.3714902807775378,0.3779697624190065,0.2505399568034557
0020,major,A,s,5,str,"vn,va,bs",ND,,ND,nd,2/4,simple duple,1.8258064516129036,2.2620155038759693,2.3918032786885246,129.0,122.0,Negative,hatred,"anger,pity",Future,85.0,64.0,2.193798449612403,2.596330275229358,-0.0088495575221238,3.430917973694584,0.1578050545270131,2.7914901785421087,2.4584070796460176,2.390982084927916,2.116559336043634,5.358755331174692,0.0035398230088495,0.3221238938053097,0.2442477876106194,0.4283185840707965,0.0017699115044247,0.2938053097345133,0.5646017699115045,0.1415929203539823,88,56,3.0891472868217056,3.162698412698413,-0.00625,3.666471697133684,0.3705682300717427,4.738125855640882,2.46875,2.7093724940730373,2.544569905125581,7.983560529315659,0.00125,0.29125,0.28125,0.425,0.00125,0.29,0.5275,0.1825,64,40,1.7248062015503876,1.7658730158730158,-0.0382022471910112,4.197905570069456,0.1608630192610103,2.652453006242017,2.640449438202247,3.261318444394622,1.719467906998232,2.553599492426044,0.0,0.247191011235955,0.4831460674157303,0.2629213483146067,0.0067415730337078,0.3393258426966292,0.350561797752809,0.3101123595505618
0022,major,E,s,10,"ww,str","fl,ob,bn,vn,va,bs",Lento,50.0,Lento,Slow,2/2,simple duple,1.8376623376623376,1.9567010309278352,2.085714285714286,97.0,91.0,Negative,sadness,"sadness,love",Future,78.0,59.0,1.458762886597938,1.9929577464788728,0.0,3.5902165912955435,0.1482404733566671,2.0699393758260785,2.4948453608247423,2.577583918190562,1.683896321678338,3.027749670111429,0.0068728522336769,0.3298969072164948,0.3230240549828179,0.3367697594501718,0.0034364261168384,0.3402061855670103,0.4501718213058419,0.2096219931271477,83,56,2.6082474226804124,2.6354166666666665,-0.0227272727272727,4.001358230674252,0.7602435542561984,5.294240833122355,2.4204545454545454,3.1845985781871824,2.389795169491617,6.549678036311441,0.0113636363636363,0.303030303030303,0.3636363636363636,0.3219696969696969,0.0,0.2272727272727272,0.5113636363636364,0.2613636363636363,59,38,1.675257731958763,1.6927083333333333,-0.037037037037037,4.808904136654009,-0.2135802048412483,2.874954847450663,2.753086419753086,3.9400487627148,1.714456290536681,2.074896220614222,0.0061728395061728,0.1388888888888889,0.6141975308641975,0.228395061728395,0.0123456790123456,0.2777777777777778,0.3086419753086419,0.4135802469135802
0023,minor,g,b,5,str,"vn,va,bs",Andante amoroso,76.0,Andante,Moderate,4/4,simple duple,1.620253164556962,1.7157894736842103,1.928994082840237,38.0,33.8,Positive,love,"love,sadness,generosity",Future,79.0,62.0,1.6842105263157894,2.206896551724138,0.0,3.36148938640919,0.0856014232605163,1.4777593743596746,2.4186046511627906,2.3296354131636607,1.5835330247965616,2.158655679158417,0.003875968992248,0.3682170542635659,0.251937984496124,0.3682170542635659,0.0077519379844961,0.2984496124031007,0.5503875968992248,0.1511627906976744,87,62,2.006578947368421,2.1785714285714284,0.0,4.072063278782052,0.2262946782342366,5.923691214720599,2.6840390879478826,3.0584458180580136,2.775244858944038,10.050425806272065,0.013029315960912,0.3583061889250814,0.2768729641693811,0.3485342019543974,0.003257328990228,0.3029315960912052,0.5570032573289903,0.1400651465798045,69,38,1.743421052631579,1.7905405405405406,-0.0188679245283018,5.613466512709253,-0.0117597130860166,1.5930444019947032,3.807547169811321,4.1181347396074885,1.4064048817928276,1.7618362957427012,0.0075471698113207,0.2377358490566037,0.4679245283018868,0.2830188679245283,0.0037735849056603,0.4490566037735849,0.3471698113207547,0.2037735849056604
