AriaId,Mode,Key,KeySignatureType,NumberOfParts,FamilyInstrumentation,Instrumentation,Tempo,TempoNumeric,TempoGrouped1,TempoGrouped2,TimeSignature,TimeSignatureGrouped,PartVoice_SyllabicRatio,Score_Density,Score_SoundingDensity,Score_MeasuresMean,Score_SoundingMeasuresMean,Label_Sentiment,Label_BasicPassion,Label_Passions,Label_Time,PartVoice_HighestNoteIndex,PartVoice_LowestNoteIndex,PartVoice_Density,PartVoice_SoundingDensity,PartVoice_IntervallicMean,PartVoice_IntervallicStd,PartVoice_IntervallicSkewness,PartVoice_IntervallicKurtosis,PartVoice_AbsoluteIntervallicMean,PartVoice_AbsoluteIntervallicStd,PartVoice_AbsoluteIntervallicSkewness,PartVoice_AbsoluteIntervallicKurtosis,PartVoice_IntervalsDiminishedAll,PartVoice_IntervalsMinorAll,PartVoice_IntervalsPerfectAll,PartVoice_IntervalsMajorAll,PartVoice_IntervalsAugmentedAll,PartVoice_LeapsAll,PartVoice_StepwiseMotionAll,PartVoice_RepeatedNotes,PartVnI_HighestNoteIndex,PartVnI_LowestNoteIndex,PartVnI_Density,PartVnI_SoundingDensity,PartVnI_IntervallicMean,PartVnI_IntervallicStd,PartVnI_IntervallicSkewness,PartVnI_IntervallicKurtosis,PartVnI_AbsoluteIntervallicMean,PartVnI_AbsoluteIntervallicStd,PartVnI_AbsoluteIntervallicSkewness,PartVnI_AbsoluteIntervallicKurtosis,PartVnI_IntervalsDiminishedAll,PartVnI_IntervalsMinorAll,PartVnI_IntervalsPerfectAll,PartVnI_IntervalsMajorAll,PartVnI_IntervalsAugmentedAll,PartVnI_LeapsAll,PartVnI_StepwiseMotionAll,PartVnI_RepeatedNotes,PartBs_HighestNoteIndex,PartBs_LowestNoteIndex,PartBs_Density,PartBs_SoundingDensity,PartBs_IntervallicMean,PartBs_IntervallicStd,PartBs_IntervallicSkewness,PartBs_IntervallicKurtosis,PartBs_AbsoluteIntervallicMean,PartBs_AbsoluteIntervallicStd,PartBs_AbsoluteIntervallicSkewness,PartBs_AbsoluteIntervallicKurtosis,PartBs_IntervalsDiminishedAll,PartBs_IntervalsMinorAll,PartBs_IntervalsPerfectAll,PartBs_IntervalsMajorAll,PartBs_IntervalsAugmentedAll,PartBs_LeapsAll,PartBs_StepwiseMotionAll,PartBs_RepeatedNotes
0223,major,C,n,5,str,"vn,va,bs",Allegretto,128.0,Allegretto,Fast,2/4,simple duple,1.989795918367347,2.0597826086956523,2.2667464114832536,92.0,83.6,Negative,sadness,"repentance,shame",Past,74.0,59.0,1.059782608695652,1.95,0.0,3.679141540390476,-0.0037357493006177,2.538880049467247,2.594871794871795,2.601540851700459,1.9952098720019344,4.174760114500491,0.0,0.2307692307692307,0.3025641025641025,0.4666666666666667,0.0,0.2564102564102564,0.6,0.1435897435897435,86,55,3.0815217391304346,3.0815217391304346,0.0335097001763668,5.312556516547708,1.8027288806199075,8.473276319126708,3.313932980599647,4.150039364931711,3.352393119732939,12.974862827134151,0.0,0.2680776014109347,0.2504409171075837,0.4797178130511463,0.001763668430335,0.3192239858906525,0.6049382716049383,0.0758377425044091,62,43,1.608695652173913,1.608695652173913,-0.0160771704180064,3.5318457269799888,-0.2005437027687322,4.105342599303449,1.9839228295819933,2.91985395908984,2.0188756651540145,3.7294731063225113,0.0128617363344051,0.1768488745980707,0.5498392282958199,0.2411575562700964,0.0192926045016077,0.2154340836012861,0.3569131832797427,0.427652733118971
0224,major,D,s,9,"ww,br,str","ob,hn,vn,va,bs",Allegro moderato,116.0,Allegro,Fast,3/4,simple triple,4.76984126984127,1.9064599483204128,2.012547735951991,129.0,122.2,Positive,joy,"pride,boldness",Future,86.0,61.0,1.5529715762273903,2.086805555555556,-0.0032520325203252,2.790745961691134,0.3444195364295528,4.785345230232561,2.0,1.9446745120083009,2.863119764637718,10.745918714820824,0.0016260162601626,0.3398373983739837,0.1886178861788618,0.4666666666666667,0.0032520325203252,0.1804878048780487,0.6813008130081301,0.1382113821138211,86,56,2.54780361757106,2.54780361757106,-0.0141414141414141,4.102799608943216,0.5474046928349098,4.062898279736823,2.7616161616161614,3.032973728897669,2.3015718652818804,6.569853732486854,0.003030303030303,0.2919191919191919,0.2545454545454545,0.4494949494949495,0.001010101010101,0.2979797979797979,0.5575757575757576,0.1444444444444444,71,40,1.6098191214470283,1.6098191214470283,0.0064,3.2080563650013447,-0.3226193320996429,5.350433263451507,1.7504,2.687537238859475,2.16741017472964,5.567453195624022,0.0048,0.0864,0.6464,0.2576,0.0048,0.264,0.1936,0.5424
0225,minor,g,b,5,str,"vn,va,bs",ND,,ND,nd,6/8,compound duple,1.542857142857143,1.6630434782608696,1.8127962085308056,92.0,84.4,Negative,sadness,"despair,sadness",Future,82.0,65.0,0.8804347826086957,1.5,-0.0177514792899408,3.739227977329177,0.6250946047514578,1.4487941097957266,2.6568047337278107,2.623264363341495,1.569283372061606,1.6848530700914957,0.0118343195266272,0.2485207100591716,0.2426035502958579,0.4970414201183432,0.0,0.2485207100591716,0.6094674556213018,0.1420118343195266,86,55,2.114130434782609,2.114130434782609,-0.0024937655860349,4.02895690788398,1.2336327041505168,3.648596875619426,2.690773067331671,2.995686841255744,2.193460189393801,5.345117089691163,0.0024937655860349,0.2743142144638404,0.256857855361596,0.4663341645885286,0.0,0.2518703241895262,0.5860349127182045,0.1620947630922693,63,38,1.7934782608695652,1.7934782608695652,-0.0151975683890577,4.350821345278458,-0.56337860540443,2.260081377662626,2.683890577507599,3.421205669335396,1.573922590531108,1.747746685663066,0.0091185410334346,0.2066869300911854,0.541033434650456,0.2340425531914893,0.0091185410334346,0.3890577507598784,0.2370820668693009,0.3738601823708207
0226,major,Eb,b,9,"ww,br,str","ob,hn,vn,va,bs",Adagio,66.0,Adagio,Slow,4/4,simple duple,1.181818181818182,1.6133333333333333,1.890625,15.0,12.8,Negative,sadness,despair,Future,75.0,63.0,0.4333333333333333,1.3,0.2,3.8837267325770144,-0.9817757723097448,2.7442538384054185,2.76,2.6814175355583845,2.1408935892829626,4.608271223554585,0.0,0.32,0.24,0.44,0.0,0.36,0.52,0.12,84,58,2.6166666666666667,2.6166666666666667,0.0683229813664596,4.752794209202736,0.5400579048014799,1.5762335667913838,3.3354037267080745,3.3762851245468037,1.506269862009637,2.269955300430106,0.0,0.3416149068322981,0.3664596273291925,0.2857142857142857,0.0062111801242236,0.453416149068323,0.3788819875776397,0.1677018633540372,58,39,0.8333333333333334,0.8928571428571429,-0.0925925925925925,6.283456921750261,0.0202903480581782,0.5265132499995984,4.055555555555555,4.7678825911001335,0.9309654254815558,-0.5258713707131064,0.0,0.1111111111111111,0.7037037037037037,0.1851851851851851,0.0,0.4814814814814814,0.1296296296296296,0.3888888888888889
0227,major,D,s,9,"ww,br,str","ob,hn,vn,va,bs",Allegro,120.0,Allegro,Fast,4/4,simple duple,3.018348623853211,1.897333333333333,2.06231884057971,75.0,69.0,Negative,sadness,"pity,esteem",Future,86.0,59.0,1.096666666666667,1.645,0.0363636363636363,3.9215574554614414,0.2368363268814294,4.403494346500932,2.7454545454545456,2.796338347093042,2.528745720601474,8.989974465257548,0.003030303030303,0.2848484848484848,0.2696969696969697,0.4363636363636363,0.006060606060606,0.3303030303030303,0.5333333333333333,0.1363636363636363,86,57,2.1733333333333333,2.3285714285714287,-0.0214723926380368,4.000710264610083,0.4801725973117816,8.838322707003547,2.2699386503067487,3.2932670684203016,3.088608283628089,11.157403518367506,0.004601226993865,0.2392638036809816,0.3895705521472393,0.3634969325153374,0.0030674846625766,0.2131901840490797,0.4923312883435582,0.294478527607362,62,43,1.85,1.85,0.0,2.3912135728148045,-0.5059443689728272,13.329358235306117,0.9097472924187726,2.2110553086651588,3.3974959013613497,12.694921563001092,0.0,0.0884476534296028,0.8158844765342961,0.0938628158844765,0.0018050541516245,0.1101083032490974,0.148014440433213,0.7418772563176895
0233,major,F,b,5,str,"vn,va,bs",Andantino grazioso,76.0,Andantino,Moderate,4/4,simple duple,1.880794701986755,2.0375,2.1865853658536585,44.0,41.0,Positive,love,"love,sadness,generosity",Future,77.0,60.0,1.6136363636363635,2.290322580645161,0.0,3.4691802010857886,0.8013965394329583,2.060253927080704,2.456140350877193,2.445678679954581,1.741522188581664,3.3818401242045955,0.0035087719298245,0.3368421052631579,0.2982456140350877,0.3614035087719298,0.0,0.3263157894736842,0.4842105263157895,0.1894736842105263,86,57,2.8295454545454546,2.8295454545454546,0.0039525691699604,3.978156221230903,1.3840213792925216,7.737238611515217,2.529644268774704,3.0682195101253145,2.9724645257346003,12.99675233508735,0.0,0.3517786561264822,0.2964426877470356,0.3517786561264822,0.0,0.3063241106719367,0.492094861660079,0.2015810276679842,60,36,1.6136363636363635,1.6511627906976745,0.0176056338028169,5.359484170313496,-0.0420405902044094,1.624006100796244,3.214788732394366,4.284039690325299,1.3130679432435906,0.6670243068384862,0.0,0.1373239436619718,0.7394366197183099,0.1197183098591549,0.0035211267605633,0.3767605633802817,0.1795774647887324,0.4436619718309859
0235,major,Bb,b,5,str,"vn,va,bs",Allegro assai,120.0,Allegro,Fast,3/8,simple triple,2.5132743362831858,0.978688524590164,1.0382608695652171,122.0,115.0,Negative,love,"veneration,abjectness",Future,70.0,53.0,0.7759562841530055,1.0881226053639848,0.0,3.265986323710904,1.1783763104350031,2.934200288592124,2.4240282685512367,2.184013976338852,2.377896844304314,7.154216041006947,0.0035335689045936,0.2968197879858657,0.1943462897526501,0.5053003533568905,0.0,0.2650176678445229,0.6360424028268551,0.0989399293286219,86,58,1.213114754098361,1.213114754098361,-0.0225733634311512,3.89447173630773,1.12599843774315,7.069264637013745,2.528216704288939,2.95991213456341,2.976878453519228,11.994931929289606,0.0,0.3656884875846501,0.2641083521444695,0.3679458239277652,0.0022573363431151,0.3115124153498871,0.5191873589164786,0.1693002257336343,63,36,0.855191256830601,0.855191256830601,-0.0544871794871794,5.178509176629854,0.2914278040495761,2.282797507314232,3.21474358974359,4.056122433370637,1.583162406479861,1.7996689604360778,0.0,0.1794871794871795,0.5769230769230769,0.2403846153846154,0.0032051282051282,0.3461538461538461,0.3429487179487179,0.3108974358974359
0236,major,C,n,5,str,"vn,va,bs",Tempo giusto,108.0,A tempo,nd,2/2,simple duple,2.5416666666666665,2.12375,2.253315649867374,80.0,75.4,Negative,wonder,"pride,abjectness",Present,71.0,50.0,1.90625,2.675438596491228,0.0,3.4293611357442004,0.7320259626776429,2.543915184936252,2.464516129032258,2.3805506946442825,1.966582274474544,5.1112384331209775,0.0032258064516129,0.3032258064516129,0.2806451612903226,0.4064516129032258,0.0064516129032258,0.3483870967741935,0.4709677419354838,0.1806451612903225,86,55,2.55625,2.55625,0.0458937198067632,5.0900196747084685,0.5876268915704275,6.490630389512807,2.963768115942029,4.13584593550992,2.642326725890441,7.885897167245735,0.0,0.2536231884057971,0.4347826086956521,0.3115942028985507,0.0,0.3429951690821256,0.3792270531400966,0.2777777777777778,62,38,1.88125,1.88125,-0.0166666666666666,4.502291006058249,-0.3355035424499915,1.736775286886969,2.89,3.448314017779905,1.3937299268855536,1.3748992301385394,0.0166666666666666,0.1966666666666666,0.58,0.18,0.0266666666666666,0.3833333333333333,0.2933333333333333,0.3233333333333333
0237,major,E,s,5,str,"vn,va,bs",ND,,ND,nd,4/4,simple duple,1.793103448275862,1.729591836734694,1.795550847457627,49.0,47.2,Positive,wonder,"sadness,esteem",Future,83.0,59.0,1.5918367346938775,1.8571428571428568,-0.0064308681672025,3.6393845359965113,0.1045104930282399,2.8011518185814035,2.5916398713826365,2.550862133618304,2.115435262635776,5.137305607398503,0.0096463022508038,0.22508038585209,0.2829581993569132,0.4823151125401929,0.0,0.2636655948553054,0.5916398713826366,0.1446945337620578,86,59,2.193877551020408,2.239583333333333,-0.0162790697674418,3.9077014528427383,1.2606192364496944,7.487583548883043,2.51860465116279,2.9853375810292526,2.9644284199273074,12.92198152516809,0.0023255813953488,0.1883720930232558,0.3720930232558139,0.4372093023255814,0.0,0.2604651162790697,0.5093023255813953,0.2302325581395349,64,40,1.566326530612245,1.566326530612245,-0.0388349514563106,4.204795492263737,-0.0517732489456796,3.5391653430712955,2.517799352750809,3.3648064452736985,1.9937672527062005,3.289118373541004,0.0,0.3009708737864077,0.4045307443365696,0.2815533980582524,0.0129449838187702,0.2394822006472491,0.4951456310679611,0.2653721682847896
0239,major,D,s,9,"ww,br,str","ob,hn,vn,va,bs",Maestoso,82.0,Maestoso,Moderate,2/2,simple duple,1.958041958041958,2.946774193548387,3.0551839464882944,62.0,59.8,Negative,wonder,"pride,boldness",Future,83.0,57.0,2.2580645161290325,2.7450980392156863,0.0,4.2234412308434806,0.0713266656427289,1.4740889991737012,3.147887323943662,2.80949219686056,1.6163500501498134,3.4454314203171625,0.0035211267605633,0.2992957746478873,0.323943661971831,0.3697183098591549,0.0035211267605633,0.4894366197183099,0.3661971830985915,0.1443661971830986,86,57,3.5806451612903225,3.5806451612903225,0.0428893905191873,7.11479643307649,0.1905320451432333,2.833819529564437,4.09255079006772,5.816812389503118,1.7456369354523782,1.927121657440594,0.0,0.182844243792325,0.5507900677200903,0.2595936794582393,0.0067720090293453,0.4130925507900677,0.2325056433408578,0.3544018058690745,62,38,2.629032258064516,2.629032258064516,0.0,4.440970864824743,-0.2714748918702643,3.305057785418824,2.289230769230769,3.8033498505225736,1.7946494576109384,2.080307216002621,0.003076923076923,0.1015384615384615,0.76,0.1292307692307692,0.0061538461538461,0.2523076923076923,0.1938461538461538,0.5538461538461539
0240,major,G,s,9,"ww,br,str","ob,hn,vn,va,bs",Allegro,48.0,Allegro,Fast,3/8,simple triple,1.7121212121212122,1.1402469135802469,1.2935574229691875,135.0,119.0,Negative,love,pity,Future,83.0,62.0,0.5580246913580247,1.1243781094527363,-0.0177777777777777,4.202427491985653,0.3720257277229138,1.9919409558100645,3.128888888888889,2.7976889555601945,1.9783926826115836,4.395621379282066,0.0,0.3644444444444444,0.2133333333333333,0.4222222222222222,0.0,0.4266666666666667,0.5022222222222222,0.0711111111111111,86,55,1.683950617283951,1.7622739018087856,0.0102790014684287,5.2963539133053485,0.7740087151538301,3.495253317826029,3.8105726872246697,3.675547953677428,2.4393034924469825,7.289598291391846,0.0,0.3303964757709251,0.1806167400881057,0.4889867841409692,0.0,0.4948604992657856,0.4831130690161527,0.0220264317180616,62,38,0.8641975308641976,0.8641975308641976,-0.013550135501355,4.760837821693079,0.1184200462022165,1.8993305957570372,3.1951219512195124,3.525509221433632,1.5761542488056155,1.9466214578962455,0.0,0.1734417344173441,0.4607046070460704,0.3631436314363143,0.002710027100271,0.3685636856368564,0.4146341463414634,0.2168021680216802
0241,major,D,s,9,"ww,br,str","ob,hn,vn,va,bs",ND,,ND,nd,2/4,simple duple,2.422727272727273,1.6939814814814813,1.8461150353178608,216.0,198.2,Negative,hatred,anger,Present,74.0,47.0,1.2337962962962965,1.8636363636363635,0.0,3.62523407483962,-0.0571246380791837,1.7414296632987307,2.747663551401869,2.3618910167448184,1.8409519300282589,4.767425107067073,0.0130841121495327,0.3102803738317757,0.2373831775700934,0.4280373831775701,0.011214953271028,0.3962616822429906,0.4897196261682243,0.114018691588785,86,57,1.5763888888888888,1.606132075471698,0.010204081632653,6.1265163261070565,-0.086300900041296,2.0469963756291385,3.981049562682216,4.654289857678804,1.5282604266773556,1.98484813207352,0.0029154518950437,0.2521865889212828,0.4154518950437317,0.3265306122448979,0.0029154518950437,0.4256559766763848,0.3381924198250728,0.2361516034985422,64,40,1.4305555555555556,1.4575471698113207,0.0190174326465927,4.077770124928465,0.0561412456796201,2.9471667513887017,2.484944532488114,3.231690051993936,1.7089866094783737,2.914471650327277,0.0015847860538827,0.1648177496038035,0.6053882725832013,0.225039619651347,0.0031695721077654,0.347068145800317,0.2472266244057052,0.4057052297939778
0244,major,G,s,9,"ww,br,str","ob,hn,vn,va,bs",Allegro con molto brio,120.0,Allegro,Fast,4/4,simple duple,3.3873873873873874,1.7245098039215687,1.847689075630252,102.0,95.2,Negative,wonder,"esteem,boldness",Future,84.0,59.0,0.9215686274509804,1.2702702702702702,0.0,3.996132150586171,-0.5481193932886533,8.13758058782171,2.6889460154241647,2.952965689011678,3.3481245732551783,16.46246558597995,0.0,0.3573264781491002,0.2185089974293059,0.4113110539845758,0.0128534704370179,0.3496143958868895,0.5295629820051414,0.1208226221079691,86,55,1.781862745098039,1.8358585858585856,-0.0068306010928961,5.407974788140016,-0.084118765622208,4.857838115630885,3.157103825136612,4.389225250980299,2.2538225704270776,5.243951387830505,0.0,0.2431693989071038,0.4494535519125683,0.3019125683060109,0.0054644808743169,0.4112021857923497,0.2568306010928962,0.3319672131147541,64,38,1.8112745098039216,1.8112745098039216,-0.016260162601626,3.3525957213213906,-0.3168584886769682,5.389740563470626,1.5582655826558265,2.9679414581908503,2.2227611569470924,4.266639240713,0.002710027100271,0.1084010840108401,0.7520325203252033,0.1355013550135501,0.0013550135501355,0.1978319783197832,0.1504065040650406,0.6517615176151762
0245,major,Bb,b,5,str,"vn,va,bs",Molto agitato,120.0,Agitato,Fast,4/4,simple duple,1.1717171717171715,1.972033898305085,2.0412280701754386,59.0,57.0,Negative,hatred,"shame,anger",Future,70.0,50.0,0.9830508474576272,1.1372549019607845,0.0,4.139943288836528,-0.2520219758654868,0.8696313439855072,3.220779220779221,2.5924138992370898,1.6302830471194467,2.342912967991648,0.0,0.3679653679653679,0.1774891774891775,0.4545454545454545,0.0,0.4372294372294372,0.5454545454545454,0.0173160173160173,82,58,2.7711864406779663,2.7711864406779663,0.0168453292496171,3.655572832289796,-0.1869329036088438,4.747342920858098,2.1516079632465543,2.954146200250053,2.190781515306756,5.300321953566291,0.004594180704441,0.228177641653905,0.4823889739663093,0.2848392036753445,0.0,0.2679938744257274,0.3460949464012251,0.3859111791730474,63,41,1.673728813559322,1.7025862068965518,-0.0532994923857868,5.003785007743113,0.2560786113273726,2.019257748047573,3.49492385786802,3.577029432590351,1.7144681930755676,2.8131514476176456,0.0101522842639593,0.2538071065989847,0.398477157360406,0.3350253807106599,0.0025380710659898,0.4593908629441624,0.3959390862944162,0.1446700507614213
0250,major,Bb,b,5,str,"vn,va,bs",Giusto allegro,120.0,Allegro,Fast,2/2,simple duple,1.4911242603550297,1.920987654320988,2.0366492146596857,81.0,76.4,Positive,wonder,"generosity,contempt",Future,82.0,60.0,1.5555555555555556,1.7746478873239435,0.0,3.554563353623147,0.7038300428089691,2.13843360963107,2.624505928853755,2.391559283503616,1.974309677170616,4.675652343467786,0.0039525691699604,0.3399209486166007,0.2055335968379446,0.4505928853754941,0.0,0.300395256916996,0.6086956521739131,0.0909090909090909,86,58,2.759259259259259,2.79375,-0.0112107623318385,3.944828486662922,0.0683804481868963,0.9151720478991044,3.006726457399103,2.549721209976064,1.4322198144389575,2.360968709565605,0.0044843049327354,0.3408071748878923,0.2668161434977578,0.3878923766816143,0.0,0.4753363228699551,0.3968609865470852,0.1278026905829596,62,41,1.3580246913580247,1.5068493150684932,-0.0228310502283105,4.7365869746656974,-0.6946695594028532,0.7576471077340683,3.4748858447488584,3.2102272577719213,1.2182212904545853,1.1385997534944092,0.0228310502283105,0.1598173515981735,0.4337899543378995,0.365296803652968,0.0182648401826484,0.4977168949771689,0.3287671232876712,0.1735159817351598
0256,major,D,s,5,str,"vn,va,bs",Allegro,600.0,Allegro,Fast,4/4,simple duple,1.9651162790697676,1.4922413793103448,1.540035587188612,58.0,56.2,Negative,hatred,anger,Present,71.0,50.0,1.456896551724138,1.625,0.0,3.358921395504288,0.6085847335462189,1.6069506709391623,2.5747800586510263,2.152524583793753,1.8697106215194164,4.687667663737135,0.002932551319648,0.3225806451612903,0.2082111436950146,0.4633431085043988,0.002932551319648,0.3431085043988269,0.5571847507331378,0.0997067448680351,86,57,1.9094827586206895,1.9429824561403508,0.0247191011235955,5.190238605211346,-0.1975831621519763,2.5536250594262526,3.6337078651685393,3.702109935905212,1.88906652267439,4.2903219104413095,0.0,0.2561797752808988,0.3730337078651685,0.3707865168539326,0.0,0.5168539325842697,0.3101123595505618,0.1730337078651685,62,40,1.1293103448275863,1.149122807017544,0.0268199233716475,5.369003725279306,0.3321994303054496,0.5843797243563524,3.796934865900383,3.788767583210586,1.0455863966023144,0.2168113903010624,0.0,0.1570881226053639,0.6091954022988506,0.2298850574712643,0.003831417624521,0.524904214559387,0.2260536398467433,0.2490421455938697
0264,major,F,b,5,str,"vn,va,bs",Allegro moderato,84.0,Allegro,Fast,2/4,simple duple,1.431818181818182,1.8193548387096772,1.8926174496644292,31.0,29.8,Negative,sadness,pity,Future,79.0,65.0,1.0161290322580645,1.26,-0.1076923076923077,2.2715845029067605,0.2227008784544447,-0.206350745806179,1.892307692307692,1.2389899732629617,1.1493238432227315,1.3364846214153276,0.0,0.3692307692307692,0.1692307692307692,0.4461538461538462,0.0153846153846153,0.1692307692307692,0.7538461538461538,0.0769230769230769,79,60,2.2096774193548385,2.2096774193548385,-0.0367647058823529,3.1772526875467237,0.4272810663920507,2.5237927910355475,2.3161764705882355,2.1660758369896502,2.178500909423518,4.892708090699489,0.0,0.3088235294117647,0.1691176470588235,0.5073529411764706,0.0147058823529411,0.1985294117647058,0.7058823529411765,0.0955882352941176,60,36,1.9193548387096773,1.9193548387096773,-0.1440677966101695,3.870279973372393,-0.211012141480515,3.063650631456849,2.1440677966101696,3.2192673789082504,1.67858574141573,2.375284098700691,0.0,0.0423728813559322,0.7711864406779662,0.1864406779661017,0.0,0.3389830508474576,0.0847457627118644,0.576271186440678
0267,minor,c,b,9,"ww,br,str","ob,hn,vn,va,bs",Andantino,76.0,Andantino,Moderate,3/8,simple triple,1.4871794871794872,0.9502487562189056,1.0369163952225842,67.0,61.4,Negative,sadness,despair,Future,82.0,63.0,0.5771144278606964,0.9914529914529914,0.0,3.9738274179720094,0.5686611914495247,2.018819499699198,2.793103448275862,2.8146116926691227,1.7329685420559453,3.086268597700572,0.0,0.25,0.3275862068965517,0.4224137931034483,0.0,0.3275862068965517,0.5086206896551724,0.1637931034482758,84,62,1.2686567164179106,1.2686567164179106,0.0156862745098039,3.9989847406944334,0.1113297295735221,2.0413332978807173,2.996078431372549,2.642025647374256,1.807414987064224,5.842449259899961,0.0117647058823529,0.3137254901960784,0.3490196078431372,0.3254901960784314,0.0,0.4705882352941176,0.392156862745098,0.1372549019607843,62,39,0.8109452736318409,0.8109452736318409,-0.0303030303030303,5.982111792083007,0.1345807604821037,1.266180309761908,4.042424242424242,4.3983804047370185,1.221729150650218,1.2625472563414766,0.0242424242424242,0.103030303030303,0.6303030303030303,0.2424242424242424,0.0,0.5333333333333333,0.1393939393939394,0.3272727272727272
0268,major,D,s,5,str,"vn,va,bs",Allegro e con brio,110.0,Allegro,Fast,2/4,simple duple,2.435114503816794,1.8737373737373737,2.011930585683297,99.0,92.2,Negative,sadness,"despair,sadness",Future,78.0,62.0,1.6111111111111112,2.380597014925373,-0.0219435736677116,2.8355594630520744,-0.1302271589613386,2.9489194259309706,2.166144200626959,1.8259092310466287,2.4478194419920207,9.52742215327888,0.0031347962382445,0.3103448275862069,0.1818181818181818,0.5015673981191222,0.0031347962382445,0.225705329153605,0.6614420062695925,0.1128526645768025,86,57,2.4696969696969697,2.4948979591836733,-0.0102459016393442,3.768165793950931,0.7273752434133757,6.145131128862154,2.5389344262295084,2.782041354538185,2.829124377555789,11.71038066203195,0.0020491803278688,0.3114754098360656,0.2540983606557377,0.4323770491803279,0.0,0.2561475409836065,0.6024590163934426,0.1413934426229508,62,40,1.5101010101010102,1.5101010101010102,-0.0167785234899328,4.147497767967426,-0.825098742878337,1.2453284018684974,2.949664429530201,2.9107052881077973,1.307896167289158,2.0018427184031147,0.0,0.1442953020134228,0.4664429530201342,0.3791946308724832,0.0100671140939597,0.5033557046979866,0.2214765100671141,0.2751677852348993
0281,major,C,n,7,"br,str","hn,vn,va,bs",Allegro,,Allegro,Fast,4/4,simple duple,2.128834355828221,1.694512195121951,1.7723214285714284,82.0,78.4,Negative,love,"veneration,abjectness",Future,69.0,50.0,1.0579268292682926,1.35546875,0.0,3.0086580266602723,0.4463560212733748,1.058546556862055,2.2651296829971184,1.9764568557868631,1.50268570775105,2.255619485686186,0.0086455331412103,0.3688760806916426,0.2334293948126801,0.3890489913544668,0.0,0.2881844380403458,0.5706051873198847,0.1412103746397694,84,55,2.323170731707317,2.323170731707317,0.0157687253613666,3.9426498528567215,1.2893847887211136,10.351238650754354,2.35742444152431,3.159109749660785,3.444096716475778,15.497061816690753,0.0026281208935611,0.3206307490144546,0.3127463863337713,0.3639947437582129,0.0,0.2996057818659658,0.4415243101182654,0.2588699080157687,64,42,1.3658536585365857,1.3658536585365857,0.0,2.7327882955201392,0.1720601299411489,4.651417012604096,1.456140350877193,2.311520505725659,2.02869425331309,4.2857842016697685,0.0,0.1074561403508772,0.6885964912280702,0.1995614035087719,0.0043859649122807,0.168859649122807,0.2763157894736842,0.5548245614035088
0282,major,Bb,b,5,str,"vn,va,bs",Allegro comodo,110.0,Allegro,Fast,4/4,simple duple,2.53,1.7168141592920354,1.7863720073664826,113.0,108.6,Negative,wonder,"pride,abjectness",Present,69.0,53.0,1.1194690265486726,1.375,-0.0138067061143984,3.7640129101611857,1.1975247350941334,2.9355646824529096,2.6646942800788955,2.655815465313292,2.152571128356365,5.160500744791797,0.0236686390532544,0.3293885601577909,0.2110453648915187,0.4299802761341222,0.0059171597633136,0.2938856015779093,0.5976331360946746,0.1084812623274161,86,57,2.0,2.017857142857143,-0.0088202866593164,4.222290454979444,0.3826465833293673,6.580940825237139,2.5887541345093714,3.3344819145047007,2.688460269162297,9.2852076523068,0.0176405733186328,0.3395810363836825,0.3814773980154355,0.2568908489525909,0.0044101433296582,0.3770672546857773,0.3384785005512679,0.2844542447629548,63,36,1.7676991150442478,1.7676991150442478,-0.0210656753407682,3.4267669698140324,0.481076562452512,7.302004460069954,1.7187112763320942,2.9640416248771206,2.566122978430331,7.29489284450451,0.0024783147459727,0.1598513011152416,0.6555142503097894,0.1784386617100371,0.0037174721189591,0.265179677819083,0.1648079306071871,0.5700123915737298
0283,major,D,s,9,"ww,br,str","ob,hn,vn,va,bs",Largo,40.0,Largo,Slow,2/2,simple duple,3.484472049689441,3.3833333333333333,3.651079136690648,90.0,83.4,Negative,wonder,"pride,boldness",Future,81.0,62.0,3.1166666666666667,3.3392857142857144,0.0,3.167929635473784,-0.0726506378996631,1.7911235665875491,2.4892857142857143,1.9565658070250345,2.234967906434408,6.184645922774379,0.0,0.3160714285714285,0.1464285714285714,0.5375,0.0,0.2714285714285714,0.6875,0.0410714285714285,86,57,3.7666666666666666,4.291139240506329,0.035450516986706,3.5273968282590924,0.444402162607099,8.353001580203903,2.218611521418021,2.741216606449868,3.2333713523097507,13.33694017103095,0.001477104874446,0.3013293943870014,0.293943870014771,0.4032496307237814,0.0,0.2348596750369276,0.5494830132939439,0.2156573116691285,64,38,3.1,3.1,0.0125673249551166,6.490296025429611,0.0020147491300906,0.2383299451731715,4.077199281867146,5.046845376765361,0.8037367051536582,-1.0927051366688796,0.0,0.1005385996409335,0.7594254937163375,0.1400359066427289,0.0,0.3967684021543985,0.1597845601436265,0.4434470377019748
