AriaId,Mode,Key,KeySignatureType,NumberOfParts,FamilyInstrumentation,Instrumentation,Tempo,TempoNumeric,TempoGrouped1,TempoGrouped2,TimeSignature,TimeSignatureGrouped,PartVoice_SyllabicRatio,Score_Density,Score_SoundingDensity,Score_Measures,Score_MeasuresMean,Label_Sentiment,Label_BasicPassion,Label_Passions,Label_Time,PartVoice_HighestNoteIndex,PartVoice_LowestNoteIndex,PartVoice_Density,PartVoice_SoundingDensity,PartVoice_IntervallicMean,PartVoice_IntervallicStd,PartVoice_IntervallicSkewness,PartVoice_IntervallicKurtosis,PartVoice_AbsoluteIntervallicMean,PartVoice_AbsoluteIntervallicStd,PartVoice_AbsoluteIntervallicSkewness,PartVoice_AbsoluteIntervallicKurtosis,PartVoice_IntervalsDiminishedAll,PartVoice_IntervalsMinorAll,PartVoice_IntervalsPerfectAll,PartVoice_IntervalsMajorAll,PartVoice_IntervalsAugmentedAll,PartVoice_LeapsAll,PartVoice_StepwiseMotionAll,PartVoice_RepeatedNotes,PartVnI_HighestNoteIndex,PartVnI_LowestNoteIndex,PartVnI_Density,PartVnI_SoundingDensity,PartVnI_IntervallicMean,PartVnI_IntervallicStd,PartVnI_IntervallicSkewness,PartVnI_IntervallicKurtosis,PartVnI_AbsoluteIntervallicMean,PartVnI_AbsoluteIntervallicStd,PartVnI_AbsoluteIntervallicSkewness,PartVnI_AbsoluteIntervallicKurtosis,PartVnI_IntervalsDiminishedAll,PartVnI_IntervalsMinorAll,PartVnI_IntervalsPerfectAll,PartVnI_IntervalsMajorAll,PartVnI_IntervalsAugmentedAll,PartVnI_LeapsAll,PartVnI_StepwiseMotionAll,PartVnI_RepeatedNotes,PartBs_HighestNoteIndex,PartBs_LowestNoteIndex,PartBs_Density,PartBs_SoundingDensity,PartBs_IntervallicMean,PartBs_IntervallicStd,PartBs_IntervallicSkewness,PartBs_IntervallicKurtosis,PartBs_AbsoluteIntervallicMean,PartBs_AbsoluteIntervallicStd,PartBs_AbsoluteIntervallicSkewness,PartBs_AbsoluteIntervallicKurtosis,PartBs_IntervalsDiminishedAll,PartBs_IntervalsMinorAll,PartBs_IntervalsPerfectAll,PartBs_IntervalsMajorAll,PartBs_IntervalsAugmentedAll,PartBs_LeapsAll,PartBs_StepwiseMotionAll,PartBs_RepeatedNotes
0105,major,G,s,9,"ww,br,str","ob,hn,vn,va,bs",Allegro non presto,120.0,Allegro,Fast,2/4,simple duple,2.406779661016949,1.5124324324324323,1.8005148005148006,925,185.0,Negative,desire,irresolution,Future,83.0,62.0,1.1513513513513514,1.8205128205128205,0.0164705882352941,3.1648439951873573,-0.4338837179817202,1.9643538156139044,2.355294117647059,2.1109276487579547,1.8245145025257048,4.841249201116856,0.0,0.2117647058823529,0.3223529411764705,0.4658823529411764,0.0,0.2588235294117647,0.5858823529411765,0.1552941176470588,86,62,2.121621621621621,2.3502994011976046,0.0140306122448979,4.267080568894519,-1.030837406210587,7.586125936987248,2.409438775510204,3.5207050686126524,2.7345641873074307,9.289144232998536,0.0,0.2423469387755102,0.4387755102040816,0.3188775510204081,0.0,0.2346938775510204,0.4362244897959184,0.3290816326530612,64,38,1.1324324324324324,1.2396449704142012,0.0095693779904306,3.3998031126827457,0.0636407377133738,5.150583947236919,1.8277511961722488,2.86532150950226,2.2052805237471684,4.90940531974262,0.0,0.1602870813397129,0.6363636363636364,0.2033492822966507,0.0,0.2464114832535885,0.2464114832535885,0.507177033492823
0069,major,D,s,5,str,"vn,va,bs",Vivace,105.0,Vivace,Fast,3/8,simple triple,1.5502392344497609,0.9686534216335542,1.218888888888889,755,151.0,Negative,desire,"abjectness,hope",Future,66.0,54.0,0.7152317880794702,1.0588235294117647,0.0,3.27421698951214,0.0334955320370584,0.712182569360432,2.538699690402477,2.062882754900468,1.4445634466744162,2.0138105768845955,0.0,0.2755417956656347,0.2167182662538699,0.5077399380804953,0.0,0.2910216718266253,0.6130030959752322,0.0959752321981424,86,62,1.260485651214128,1.655072463768116,-0.0087719298245614,4.834148473031846,0.2698551421808648,4.749124304217221,2.8719298245614038,3.886719960494423,2.264580979086176,5.259221756749,0.0017543859649122,0.2017543859649122,0.3947368421052631,0.4017543859649123,0.0,0.2666666666666666,0.4649122807017544,0.2684210526315789,62,40,0.9315673289183224,0.9315673289183224,-0.01187648456057,5.6207397872643226,0.0915763813355592,0.9968658594097848,4.087885985748218,3.8525650757852583,1.3620134917228683,1.2727342906241033,0.007125890736342,0.178147268408551,0.4180522565320665,0.3919239904988123,0.004750593824228,0.4774346793349168,0.4275534441805225,0.0950118764845605
0103,major,G,s,9,"ww,br,str","ob,hn,vn,va,bs",Allegro,120.0,Allegro,Fast,4/4,simple duple,3.4017857142857144,2.0695219123505977,2.2029262086513994,1255,251.0,Negative,desire,irresolution,Future,86.0,57.0,1.1384462151394423,1.5963687150837989,-0.0026269702276707,3.5566027916055223,0.1209657446521346,6.9558246704506725,2.5245183887915936,2.504126915381518,3.432390873711279,16.525786831033987,0.0,0.3362521891418564,0.1392294220665499,0.5245183887915937,0.0,0.287215411558669,0.6357267950963222,0.0770577933450087,86,55,3.0677290836653386,3.0677290836653386,0.0016239038648911,5.168851071917717,-0.0516707525275331,3.6537531222399497,3.0441701851250405,4.1769655508984975,1.897544343997804,3.5996835417714195,0.0025982461838259,0.2133809678467034,0.4478726859369925,0.3348489769405651,0.0012991230919129,0.3017213380967847,0.34686586554076,0.3514127963624553,62,38,1.6812749003984064,1.6812749003984064,0.0071132187314759,4.103488855076107,-0.6878211795746467,3.630719431094444,2.032009484291642,3.5647103442750305,1.854735384673284,2.348154399899509,0.0,0.0823947836395969,0.8257261410788381,0.0895080023710729,0.0023710729104919,0.2714878482513337,0.0901007705986959,0.6384113811499703
0107,major,D,s,9,"ww,br,str","ob,hn,vn,va,bs",Allegro,108.0,Allegro,Fast,4/4,simple duple,2.255813953488372,1.702570093457944,1.8608273748723188,1070,214.0,Negative,desire,irresolution,Future,83.0,62.0,0.9065420560747663,1.1686746987951808,0.0064516129032258,3.0788449925724968,0.2312752334297312,1.7843208831207589,2.287741935483871,2.058835358665636,1.7964194561662457,4.000481079608726,0.0116129032258064,0.3251612903225806,0.2567741935483871,0.3948387096774193,0.0116129032258064,0.2516129032258064,0.6193548387096774,0.1290322580645161,86,56,1.764018691588785,1.896984924623116,0.001325381047051,3.812933225308534,-0.7297754818882138,6.780453325416655,2.3366467859509608,3.0124612363902576,2.7348321625277103,9.636722409572087,0.0079522862823061,0.2524850894632207,0.3770709078860172,0.3585155732273029,0.003976143141153,0.2677269715043074,0.4565937707090788,0.2756792577866137,67,40,1.9135514018691588,1.9135514018691588,0.0,3.027583057275912,0.2970403957848431,10.74334487774138,1.1398900427611485,2.804659629228434,3.1517008006102083,9.51757156452638,0.0036652412950519,0.093463653023824,0.8002443494196702,0.093463653023824,0.0091631032376298,0.1117898594990837,0.1667684789248625,0.7214416615760537
0424,major,Bb,b,5,str,"vn,va,bs",Lento,60.0,Lento,Slow,4/4,simple duple,1.397923875432526,1.863768115942029,1.9907120743034057,345,69.0,Positive,desire,"pride,boldness",Future,74.0,57.0,1.463768115942029,2.061224489795918,-0.0074441687344913,3.5383392918167726,0.3468629304275522,1.1383495076079797,2.667493796526055,2.3209215920950377,1.4632451496919123,2.9054502035750485,0.0024813895781637,0.3300248138957816,0.3424317617866005,0.3225806451612903,0.0024813895781637,0.4094292803970223,0.4416873449131513,0.1488833746898263,86,58,2.5,2.5,-0.0145137880986937,3.984317889398088,0.8298936910315868,5.386224697053484,2.589259796806967,3.026712594802391,2.4988535713806783,8.654873569156788,0.0,0.2830188679245283,0.4107402031930334,0.3062409288824383,0.0,0.332365747460087,0.4368650217706821,0.2307692307692307,62,36,1.5905797101449275,1.6139705882352942,0.0205479452054794,4.128600659565274,-0.1783373682708225,2.3812172720431573,2.5273972602739727,3.262424318235161,1.5788136415255285,1.9238417368679317,0.0045662100456621,0.1255707762557077,0.636986301369863,0.228310502283105,0.0045662100456621,0.3242009132420091,0.2671232876712329,0.408675799086758
0109,major,F,b,9,"ww,br,str","ob,hn,vn,va,bs",Allegro moderato,84.0,Allegro,Fast,4/4,simple duple,1.7733333333333334,1.633235294117647,1.752840909090909,850,170.0,Negative,desire,irresolution,Future,84.0,58.0,0.7823529411764706,0.9568345323741008,-0.0131826741996233,4.237947999645495,-0.0213520743536716,2.512647359591371,2.958568738229755,3.0316221799499115,1.9233198047479436,3.9021678382214695,0.0150659133709981,0.2862523540489642,0.2843691148775895,0.4030131826741996,0.0112994350282485,0.3615819209039548,0.4952919020715631,0.1431261770244821,86,55,2.0897058823529413,2.0897058823529413,-0.0049295774647887,4.563772957018342,0.2257734240015714,2.8077615977209422,2.9161971830985918,3.5096793033545333,1.6989744808640783,3.330756714198353,0.004225352112676,0.2288732394366197,0.4633802816901408,0.2985915492957746,0.0049295774647887,0.3880281690140845,0.2830985915492958,0.3288732394366197,60,36,1.4794117647058824,1.6019108280254777,0.0019900497512437,4.092554217090009,0.3456453605954441,7.777684148870415,1.745273631840796,3.701349765881856,2.5926159270435765,6.832570486784702,0.0029850746268656,0.1203980099502487,0.7880597014925373,0.0845771144278607,0.0039800995024875,0.1850746268656716,0.145273631840796,0.6696517412935323
0264,major,F,b,5,str,"vn,va,bs",Allegro moderato,84.0,Allegro,Fast,2/4,simple duple,1.3622047244094488,1.7783132530120482,1.840399002493765,415,83.0,Negative,sadness,pity,Future,79.0,64.0,1.0421686746987953,1.2536231884057971,-0.0406976744186046,2.5873230270061818,-0.211039685643626,1.9900161385169144,2.0872093023255816,1.5211796370251922,2.441593945487088,10.498545083653395,0.005813953488372,0.3720930232558139,0.1511627906976744,0.4593023255813953,0.0116279069767441,0.2093023255813953,0.7325581395348837,0.0581395348837209,84,60,2.0843373493975905,2.0843373493975905,-0.0144927536231884,3.3536371856190863,0.1635681467258828,2.855798505868619,2.3971014492753624,2.3418569340508077,2.217696706497937,5.113346716552989,0.0028985507246376,0.3159420289855073,0.1884057971014492,0.4811594202898551,0.0115942028985507,0.2260869565217391,0.6666666666666666,0.1072463768115942,60,36,1.921686746987952,1.921686746987952,-0.0534591194968553,3.802743155227902,-0.1193797119776721,3.514600922227477,2.040880503144654,3.2070843079885067,1.7922272498380398,2.7215122078103526,0.0,0.0440251572327044,0.7735849056603774,0.1823899371069182,0.0,0.3081761006289308,0.10062893081761,0.5911949685534591
0145,major,Eb,b,5,str,"vn,va,bs",Andante,76.0,Andante,Moderate,4/4,simple duple,1.4844961240310075,1.6033980582524272,1.7682012847965738,515,103.0,Negative,sadness,pity,Future,79.0,60.0,0.9296116504854368,1.4730769230769232,0.0366492146596858,4.3740726534219885,0.1919581178419494,0.9879999897275872,3.031413612565445,3.149646081292232,1.245852401720785,0.6215053686451002,0.0,0.2931937172774869,0.3534031413612565,0.3534031413612565,0.0,0.3612565445026178,0.4371727748691099,0.2015706806282722,84,58,2.1601941747572817,2.2474747474747474,-0.0011248593925759,3.835144334519861,0.5057879032158731,4.036609174778275,2.392575928008999,2.9962422037627525,2.1492600624058404,4.779769500886049,0.0011248593925759,0.3509561304836895,0.3250843644544432,0.3228346456692913,0.0,0.2362204724409448,0.5500562429696289,0.2137232845894263,63,38,1.4951456310679612,1.4951456310679612,0.0065040650406504,4.461192414426208,0.0839260309552345,3.072080115782919,2.3902439024390243,3.765595467360021,1.7387765706898592,1.9603419751450613,0.0016260162601626,0.1170731707317073,0.7040650406504065,0.1626016260162601,0.0146341463414634,0.265040650406504,0.2195121951219512,0.5154471544715448
0108,major,D,s,9,"ww,br,str","ob,hn,vn,va,bs",Allegro,120.0,Allegro,Fast,4/4,simple duple,2.483091787439613,1.733974358974359,1.8837047353760443,780,156.0,Negative,desire,irresolution,Future,83.0,62.0,0.8237179487179487,1.0798319327731092,-0.0038986354775828,4.0869438179347615,0.2646822383742407,1.8809766850063785,2.861598440545809,2.9151990877549965,1.7156486431389038,2.3834439891706003,0.0038986354775828,0.3079922027290448,0.2417153996101364,0.4346978557504873,0.0116959064327485,0.3079922027290448,0.5633528265107213,0.1286549707602339,88,55,1.8814102564102564,2.066901408450704,0.0017050298380221,3.830673377337184,-0.0643561454315548,5.9420154056229855,2.1739130434782608,3.153431650873767,2.4104704993953727,6.741476290684137,0.0,0.2020460358056266,0.5166240409207161,0.2659846547314578,0.0153452685421994,0.2710997442455243,0.3205456095481671,0.4083546462063086,66,38,1.9743589743589745,1.9870967741935484,0.0,2.803308150269223,1.534237444344719,17.948838891220007,1.0625507717303009,2.593955386120656,3.72563615437517,18.43274074367657,0.0016246953696181,0.0714865962632006,0.8375304630381804,0.082859463850528,0.0064987814784727,0.1551584077985377,0.0893582453290008,0.7554833468724614
0425,major,D,s,5,str,"vn,va,bs",ND,,ND,nd,4/4,simple duple,1.869109947643979,1.041826923076923,1.1310020876826723,520,104.0,Negative,sadness,pity,Future,81.0,62.0,0.8581730769230769,1.2934782608695652,0.0252808988764044,2.9801089269770333,0.4896273304734329,3.478083598525044,2.008426966292135,2.199215429308872,2.0753741922212665,5.590423901953203,0.0,0.2331460674157303,0.3286516853932584,0.4325842696629213,0.0056179775280898,0.1797752808988764,0.5674157303370787,0.2528089887640449,83,57,1.2235576923076923,1.2235576923076923,0.0098425196850393,3.828923143735621,0.2465349023479641,2.9774207108009243,2.3326771653543306,3.0345731559426103,1.7844477784923096,2.7619717904965544,0.0019685039370078,0.1653543307086614,0.4488188976377952,0.3799212598425197,0.0039370078740157,0.2440944881889764,0.3996062992125984,0.3562992125984252,59,40,0.9903846153846154,1.0098039215686274,0.0048661800486618,2.8284229285126985,0.3194632740454606,9.693838299408396,1.167883211678832,2.575407170457575,2.969433888726972,8.797655413716122,0.0,0.0948905109489051,0.781021897810219,0.1240875912408759,0.0,0.121654501216545,0.1897810218978102,0.6885644768856448
0142,major,G,s,5,str,"vn,va,bs",Andante moderato,110.0,Andante,Moderate,2/2,simple duple,1.5785953177257526,2.0121019108280254,2.2467994310099573,785,157.0,Positive,desire,"pride,boldness",Future,67.0,50.0,1.5031847133757965,2.0,-0.0148619957537154,3.348196073858192,0.164443791498031,0.690705484838773,2.6008492569002124,2.10519098051987,1.426408392335499,2.0234664616260085,0.0,0.3354564755838641,0.2377919320594479,0.4246284501061571,0.0021231422505307,0.3269639065817409,0.583864118895966,0.0891719745222929,86,55,2.605095541401274,2.880281690140845,-0.0061199510403916,3.9256211885491794,0.0856984049474611,7.201383865771554,2.478580171358629,3.0429674534560203,2.9316112680311703,11.26986698680547,0.0061199510403916,0.3108935128518972,0.3121175030599755,0.3684210526315789,0.0024479804161566,0.2900856793145654,0.4981640146878825,0.211750305997552,64,38,1.7993630573248407,1.810897435897436,-0.0301418439716312,4.865598159582978,0.0931612991629992,2.132571527491968,2.980496453900709,3.843932604810454,1.485946343727078,1.5812924313394934,0.0088652482269503,0.125886524822695,0.6524822695035462,0.2109929078014184,0.00177304964539,0.3652482269503546,0.2340425531914893,0.400709219858156
0070,major,D,s,7,"br,str","hn,vn,va,bs",Presto,168.0,Presto,Fast,4/4,simple duple,2.348027842227378,1.8547413793103449,1.972043996333639,1160,232.0,Positive,desire,"pride,boldness",Future,71.0,47.0,1.0905172413793105,1.4134078212290502,-0.0019782393669634,4.493559312017047,1.6332869008668185,6.219930692834218,2.801186943620178,3.512500812257072,2.764329120633088,8.640651555477493,0.0009891196834817,0.248269040553907,0.2749752720079129,0.4757665677546983,0.0,0.218595450049456,0.6409495548961425,0.1404549950544016,86,55,2.074353448275862,2.092391304347826,0.0025987525987525,6.136384884606027,0.1356166420458047,1.7304017930200652,3.58991683991684,4.976044766874788,1.3030609361016212,0.7834310766210884,0.0025987525987525,0.1548856548856549,0.7125779625779626,0.1299376299376299,0.0,0.396049896049896,0.1117463617463617,0.4922037422037422,62,38,2.0064655172413794,2.0416666666666665,0.0026867275658248,5.044052527075193,0.1573762903443454,2.828147402103176,2.3756045137023105,4.4492631046825375,1.6888926524213046,1.2269146360690666,0.0016120365394948,0.0795271359484148,0.8490059108006448,0.0693175711982805,0.0005373455131649,0.2127888232133261,0.1214400859752821,0.6657710908113917
0172,minor,g,b,5,str,"vn,va,bs",Allegro,90.0,Allegro,Fast,3/8,simple triple,1.5291139240506328,1.000464576074332,1.1224915298410216,1435,287.0,Negative,sadness,pity,Future,82.0,62.0,0.7015098722415796,1.0652557319223983,0.0,4.237155693633764,0.6437021126997434,1.200485556111354,3.1708126036484248,2.807620829214341,1.5884820361658127,2.309864964175638,0.0381426202321724,0.4543946932006633,0.1509121061359867,0.3565505804311774,0.0,0.4162520729684908,0.527363184079602,0.0563847429519071,86,62,1.464576074332172,1.4748538011695906,-0.0103174603174603,4.489053482638493,0.768180816132537,3.3742825970981265,3.257936507936508,3.086928375426359,2.3935859788972373,7.43516032507255,0.0174603174603174,0.4507936507936508,0.1436507936507936,0.373015873015873,0.015079365079365,0.4357142857142857,0.5317460317460317,0.0325396825396825,60,38,0.6480836236933798,0.7591836734693878,-0.0305206463195691,5.716390851641238,0.0637456332708476,1.002840930151633,4.098743267504489,3.980972984057694,1.3610311023548534,0.9029233840959976,0.0035906642728904,0.2531418312387791,0.3572710951526032,0.3680430879712746,0.0179533213644524,0.4919210053859964,0.4057450628366247,0.1023339317773788
0206,major,F,b,9,"ww,br,str","ob,hn,vn,va,bs",Spiritoso,126.0,Spiritoso,Fast,3/4,simple triple,2.14713216957606,1.7377049180327868,1.920289855072464,1220,244.0,Negative,sadness,pity,Future,81.0,65.0,1.1762295081967211,1.7607361963190185,0.0081395348837209,2.964858797167746,0.5066766303994626,1.8412366396633555,2.238372093023256,1.9427587770511685,1.9823364734831168,4.408938833327081,0.0034883720930232,0.3534883720930232,0.1697674418604651,0.4732558139534883,0.0,0.2348837209302325,0.6662790697674419,0.0988372093023255,86,55,1.8633879781420768,1.951359084406295,0.016140865737344,4.011514713220685,-0.1359337861554136,7.724584536622983,2.589875275128393,3.062700175219068,3.053286652418333,13.421041012517708,0.0022010271460014,0.3213499633162142,0.2494497432134996,0.4218635363169479,0.0051357300073367,0.2787967718268525,0.5465884079236977,0.1746148202494497,62,36,1.9754098360655736,1.9754098360655736,-0.0055363321799307,6.302945037219029,-0.1324755769799697,0.8379295837667882,3.820069204152249,5.012395852641042,1.0255733379507412,-0.3556280610840923,0.004152249134948,0.0692041522491349,0.7937716262975778,0.1245674740484429,0.0083044982698961,0.3730103806228373,0.1529411764705882,0.4740484429065744
