Act,ActAndScene,AriaId,AriaLabel,AriaName,AriaOpera,Character,City,Clef1,Clef2,Clef3,Composer,Decade,FamilyBr_NumberOfParts,FamilyInstrumentation,FamilyScoring,FamilyStr_Density,FamilyStr_Measures,FamilyStr_MeasuresMean,FamilyStr_Notes,FamilyStr_NotesMean,FamilyStr_NumberOfParts,FamilyStr_SoundingDensity,FamilyStr_SoundingMeasures,FamilyStr_SoundingMeasuresMean,FamilyVoice_NumberOfParts,FamilyWw_NumberOfParts,FileName,Form,Gender,Instrumentation,Key,KeySignature,KeySignatureType,Librettist,Mode,NumberOfBeats,NumberOfParts,Opera,PartVnI_AbsoluteIntervallicMean,PartVnI_AbsoluteIntervallicStd,PartVnI_AbsoluteIntervallicTrimDiff,PartVnI_AbsoluteIntervallicTrimRatio,PartVnI_AmbitusHighestIndex,PartVnI_AmbitusHighestMeanIndex,PartVnI_AmbitusHighestMeanNote,PartVnI_AmbitusHighestNote,PartVnI_AmbitusLargestAbsoluteSemitones,PartVnI_AmbitusLargestInterval,PartVnI_AmbitusLargestSemitones,PartVnI_AmbitusLowestIndex,PartVnI_AmbitusLowestMeanIndex,PartVnI_AmbitusLowestMeanNote,PartVnI_AmbitusLowestNote,PartVnI_AmbitusMeanInterval,PartVnI_AmbitusMeanSemitones,PartVnI_AmbitusSmallestAbsoluteSemitones,PartVnI_AmbitusSmallestInterval,PartVnI_AmbitusSmallestSemitones,PartVnI_AscendingIntervals_Count,PartVnI_AscendingIntervals_Per,PartVnI_AscendingSemitones,PartVnI_Degree#1_Count,PartVnI_Degree#1_Per,PartVnI_Degree#2_Count,PartVnI_Degree#2_Per,PartVnI_Degree#3_Count,PartVnI_Degree#3_Per,PartVnI_Degree#4_Count,PartVnI_Degree#4_Per,PartVnI_Degree#5_Count,PartVnI_Degree#5_Per,PartVnI_Degree#6_Count,PartVnI_Degree#6_Per,PartVnI_Degree#7_Count,PartVnI_Degree#7_Per,PartVnI_Degree1_Count,PartVnI_Degree1_Per,PartVnI_Degree2_Count,PartVnI_Degree2_Per,PartVnI_Degree3_Count,PartVnI_Degree3_Per,PartVnI_Degree4_Count,PartVnI_Degree4_Per,PartVnI_Degree5_Count,PartVnI_Degree5_Per,PartVnI_Degree6_Count,PartVnI_Degree6_Per,PartVnI_Degree7_Count,PartVnI_Degree7_Per,PartVnI_Degreeb1_Count,PartVnI_Degreeb1_Per,PartVnI_Degreeb2_Count,PartVnI_Degreeb2_Per,PartVnI_Degreeb3_Count,PartVnI_Degreeb3_Per,PartVnI_Degreeb4_Count,PartVnI_Degreeb4_Per,PartVnI_Degreeb5_Count,PartVnI_Degreeb5_Per,PartVnI_Degreeb6_Count,PartVnI_Degreeb6_Per,PartVnI_Degreeb7_Count,PartVnI_Degreeb7_Per,PartVnI_Density,PartVnI_DescendingIntervals_Count,PartVnI_DescendingIntervals_Per,PartVnI_DescendingSemitones,PartVnI_Interval_A-4,PartVnI_Interval_A1,PartVnI_Interval_A2,PartVnI_Interval_A4,PartVnI_Interval_A5,PartVnI_Interval_M-13,PartVnI_Interval_M-2,PartVnI_Interval_M-3,PartVnI_Interval_M-6,PartVnI_Interval_M-7,PartVnI_Interval_M-9,PartVnI_Interval_M10,PartVnI_Interval_M13,PartVnI_Interval_M14,PartVnI_Interval_M2,PartVnI_Interval_M3,PartVnI_Interval_M6,PartVnI_Interval_M7,PartVnI_Interval_M9,PartVnI_Interval_P-11,PartVnI_Interval_P-12,PartVnI_Interval_P-15,PartVnI_Interval_P-4,PartVnI_Interval_P-5,PartVnI_Interval_P-8,PartVnI_Interval_P1,PartVnI_Interval_P11,PartVnI_Interval_P12,PartVnI_Interval_P15,PartVnI_Interval_P4,PartVnI_Interval_P5,PartVnI_Interval_P8,PartVnI_Interval_d-19,PartVnI_Interval_d-3,PartVnI_Interval_d-4,PartVnI_Interval_d-5,PartVnI_Interval_d-7,PartVnI_Interval_d1,PartVnI_Interval_d4,PartVnI_Interval_d5,PartVnI_Interval_m-10,PartVnI_Interval_m-13,PartVnI_Interval_m-2,PartVnI_Interval_m-3,PartVnI_Interval_m-6,PartVnI_Interval_m-7,PartVnI_Interval_m10,PartVnI_Interval_m13,PartVnI_Interval_m2,PartVnI_Interval_m3,PartVnI_Interval_m6,PartVnI_Interval_m7,PartVnI_Interval_m9,PartVnI_IntervallicMean,PartVnI_IntervallicStd,PartVnI_IntervallicTrimDiff,PartVnI_IntervallicTrimRatio,PartVnI_IntervalsAugmentedAll_Count,PartVnI_IntervalsAugmentedAll_Per,PartVnI_IntervalsAugmentedAsc_Count,PartVnI_IntervalsAugmentedAsc_Per,PartVnI_IntervalsAugmentedDesc_Count,PartVnI_IntervalsAugmentedDesc_Per,PartVnI_IntervalsBeyondOctaveAll_Count,PartVnI_IntervalsBeyondOctaveAll_Per,PartVnI_IntervalsBeyondOctaveAsc_Count,PartVnI_IntervalsBeyondOctaveAsc_Per,PartVnI_IntervalsBeyondOctaveDesc_Count,PartVnI_IntervalsBeyondOctaveDesc_Per,PartVnI_IntervalsDiminishedAll_Count,PartVnI_IntervalsDiminishedAll_Per,PartVnI_IntervalsDiminishedAsc_Count,PartVnI_IntervalsDiminishedAsc_Per,PartVnI_IntervalsDiminishedDesc_Count,PartVnI_IntervalsDiminishedDesc_Per,PartVnI_IntervalsDoubleAugmentedAll_Count,PartVnI_IntervalsDoubleAugmentedAll_Per,PartVnI_IntervalsDoubleAugmentedAsc_Count,PartVnI_IntervalsDoubleAugmentedAsc_Per,PartVnI_IntervalsDoubleAugmentedDesc_Count,PartVnI_IntervalsDoubleAugmentedDesc_Per,PartVnI_IntervalsDoubleDiminishedAll_Count,PartVnI_IntervalsDoubleDiminishedAll_Per,PartVnI_IntervalsDoubleDiminishedAsc_Count,PartVnI_IntervalsDoubleDiminishedAsc_Per,PartVnI_IntervalsDoubleDiminishedDesc_Count,PartVnI_IntervalsDoubleDiminishedDesc_Per,PartVnI_IntervalsKurtosis,PartVnI_IntervalsMajorAll_Count,PartVnI_IntervalsMajorAll_Per,PartVnI_IntervalsMajorAsc_Count,PartVnI_IntervalsMajorAsc_Per,PartVnI_IntervalsMajorDesc_Count,PartVnI_IntervalsMajorDesc_Per,PartVnI_IntervalsMinorAll_Count,PartVnI_IntervalsMinorAll_Per,PartVnI_IntervalsMinorAsc_Count,PartVnI_IntervalsMinorAsc_Per,PartVnI_IntervalsMinorDesc_Count,PartVnI_IntervalsMinorDesc_Per,PartVnI_IntervalsPerfectAll_Count,PartVnI_IntervalsPerfectAll_Per,PartVnI_IntervalsPerfectAsc_Count,PartVnI_IntervalsPerfectAsc_Per,PartVnI_IntervalsPerfectDesc_Count,PartVnI_IntervalsPerfectDesc_Per,PartVnI_IntervalsSkewness,PartVnI_IntervalsWithinOctaveAll_Count,PartVnI_IntervalsWithinOctaveAll_Per,PartVnI_IntervalsWithinOctaveAsc_Count,PartVnI_IntervalsWithinOctaveAsc_Per,PartVnI_IntervalsWithinOctaveDesc_Count,PartVnI_IntervalsWithinOctaveDesc_Per,PartVnI_LargestAscInterval,PartVnI_LargestAscIntervalSemitones,PartVnI_LargestDescInterval,PartVnI_LargestDescIntervalSemitones,PartVnI_LeapsAll_Count,PartVnI_LeapsAll_Per,PartVnI_LeapsAsc_Count,PartVnI_LeapsAsc_Per,PartVnI_LeapsDesc_Count,PartVnI_LeapsDesc_Per,PartVnI_Measures,PartVnI_Notes,PartVnI_RepeatedNotes_Count,PartVnI_RepeatedNotes_Per,PartVnI_SmallestAscInterval,PartVnI_SmallestAscIntervalSemitones,PartVnI_SmallestDescInterval,PartVnI_SmallestDescIntervalSemitones,PartVnI_SoundingDensity,PartVnI_SoundingMeasures,PartVnI_StepwiseMotionAll_Count,PartVnI_StepwiseMotionAll_Per,PartVnI_StepwiseMotionAsc_Count,PartVnI_StepwiseMotionAsc_Per,PartVnI_StepwiseMotionDesc_Count,PartVnI_StepwiseMotionDesc_Per,PartVnI_TrimmedAbsoluteIntervallicMean,PartVnI_TrimmedAbsoluteIntervallicStd,PartVnI_TrimmedIntervallicMean,PartVnI_TrimmedIntervallicStd,RoleType,Scene,Score_AbsoluteIntervallicMean,Score_AbsoluteIntervallicStd,Score_AbsoluteIntervallicTrimDiff,Score_AbsoluteIntervallicTrimRatio,Score_AscendingIntervals_Count,Score_AscendingIntervals_Per,Score_AscendingSemitones,Score_Density,Score_DescendingIntervals_Count,Score_DescendingIntervals_Per,Score_DescendingSemitones,Score_Interval_A-4,Score_Interval_A1,Score_Interval_A2,Score_Interval_A4,Score_Interval_A5,Score_Interval_M-13,Score_Interval_M-2,Score_Interval_M-3,Score_Interval_M-6,Score_Interval_M-7,Score_Interval_M-9,Score_Interval_M10,Score_Interval_M13,Score_Interval_M14,Score_Interval_M2,Score_Interval_M3,Score_Interval_M6,Score_Interval_M7,Score_Interval_M9,Score_Interval_P-11,Score_Interval_P-12,Score_Interval_P-15,Score_Interval_P-4,Score_Interval_P-5,Score_Interval_P-8,Score_Interval_P1,Score_Interval_P11,Score_Interval_P12,Score_Interval_P15,Score_Interval_P4,Score_Interval_P5,Score_Interval_P8,Score_Interval_d-19,Score_Interval_d-3,Score_Interval_d-4,Score_Interval_d-5,Score_Interval_d-7,Score_Interval_d1,Score_Interval_d4,Score_Interval_d5,Score_Interval_m-10,Score_Interval_m-13,Score_Interval_m-2,Score_Interval_m-3,Score_Interval_m-6,Score_Interval_m-7,Score_Interval_m10,Score_Interval_m13,Score_Interval_m2,Score_Interval_m3,Score_Interval_m6,Score_Interval_m7,Score_Interval_m9,Score_IntervallicMean,Score_IntervallicStd,Score_IntervallicTrimDiff,Score_IntervallicTrimRatio,Score_IntervalsAugmentedAll_Count,Score_IntervalsAugmentedAll_Per,Score_IntervalsAugmentedAsc_Count,Score_IntervalsAugmentedAsc_Per,Score_IntervalsAugmentedDesc_Count,Score_IntervalsAugmentedDesc_Per,Score_IntervalsBeyondOctaveAll_Count,Score_IntervalsBeyondOctaveAll_Per,Score_IntervalsBeyondOctaveAsc_Count,Score_IntervalsBeyondOctaveAsc_Per,Score_IntervalsBeyondOctaveDesc_Count,Score_IntervalsBeyondOctaveDesc_Per,Score_IntervalsDiminishedAll_Count,Score_IntervalsDiminishedAll_Per,Score_IntervalsDiminishedAsc_Count,Score_IntervalsDiminishedAsc_Per,Score_IntervalsDiminishedDesc_Count,Score_IntervalsDiminishedDesc_Per,Score_IntervalsDoubleAugmentedAll_Count,Score_IntervalsDoubleAugmentedAll_Per,Score_IntervalsDoubleAugmentedAsc_Count,Score_IntervalsDoubleAugmentedAsc_Per,Score_IntervalsDoubleAugmentedDesc_Count,Score_IntervalsDoubleAugmentedDesc_Per,Score_IntervalsDoubleDiminishedAll_Count,Score_IntervalsDoubleDiminishedAll_Per,Score_IntervalsDoubleDiminishedAsc_Count,Score_IntervalsDoubleDiminishedAsc_Per,Score_IntervalsDoubleDiminishedDesc_Count,Score_IntervalsDoubleDiminishedDesc_Per,Score_IntervalsKurtosis,Score_IntervalsMajorAll_Count,Score_IntervalsMajorAll_Per,Score_IntervalsMajorAsc_Count,Score_IntervalsMajorAsc_Per,Score_IntervalsMajorDesc_Count,Score_IntervalsMajorDesc_Per,Score_IntervalsMinorAll_Count,Score_IntervalsMinorAll_Per,Score_IntervalsMinorAsc_Count,Score_IntervalsMinorAsc_Per,Score_IntervalsMinorDesc_Count,Score_IntervalsMinorDesc_Per,Score_IntervalsPerfectAll_Count,Score_IntervalsPerfectAll_Per,Score_IntervalsPerfectAsc_Count,Score_IntervalsPerfectAsc_Per,Score_IntervalsPerfectDesc_Count,Score_IntervalsPerfectDesc_Per,Score_IntervalsSkewness,Score_IntervalsWithinOctaveAll_Count,Score_IntervalsWithinOctaveAll_Per,Score_IntervalsWithinOctaveAsc_Count,Score_IntervalsWithinOctaveAsc_Per,Score_IntervalsWithinOctaveDesc_Count,Score_IntervalsWithinOctaveDesc_Per,Score_LargestAscInterval,Score_LargestAscIntervalSemitones,Score_LargestDescInterval,Score_LargestDescIntervalSemitones,Score_LeapsAll_Count,Score_LeapsAll_Per,Score_LeapsAsc_Count,Score_LeapsAsc_Per,Score_LeapsDesc_Count,Score_LeapsDesc_Per,Score_Lyrics,Score_Measures,Score_MeasuresMean,Score_Notes,Score_NotesMean,Score_RepeatedNotes_Count,Score_RepeatedNotes_Per,Score_SmallestAscInterval,Score_SmallestAscIntervalSemitones,Score_SmallestDescInterval,Score_SmallestDescIntervalSemitones,Score_SoundingDensity,Score_SoundingMeasures,Score_SoundingMeasuresMean,Score_StepwiseMotionAll_Count,Score_StepwiseMotionAll_Per,Score_StepwiseMotionAsc_Count,Score_StepwiseMotionAsc_Per,Score_StepwiseMotionDesc_Count,Score_StepwiseMotionDesc_Per,Score_SyllabicRatio,Score_TrimmedAbsoluteIntervallicMean,Score_TrimmedAbsoluteIntervallicStd,Score_TrimmedIntervallicMean,Score_TrimmedIntervallicStd,Scoring,SoundBs_NumberOfParts,SoundHn_NumberOfParts,SoundOb_NumberOfParts,SoundScoring,SoundSop_NumberOfParts,SoundTen_NumberOfParts,SoundVa_NumberOfParts,SoundVn_AbsoluteIntervallicMean,SoundVn_AbsoluteIntervallicStd,SoundVn_AbsoluteIntervallicTrimDiff,SoundVn_AbsoluteIntervallicTrimRatio,SoundVn_AscendingIntervals_Count,SoundVn_AscendingIntervals_Per,SoundVn_AscendingSemitones,SoundVn_Density,SoundVn_DescendingIntervals_Count,SoundVn_DescendingIntervals_Per,SoundVn_DescendingSemitones,SoundVn_Interval_A-4,SoundVn_Interval_A1,SoundVn_Interval_A2,SoundVn_Interval_A4,SoundVn_Interval_A5,SoundVn_Interval_M-13,SoundVn_Interval_M-2,SoundVn_Interval_M-3,SoundVn_Interval_M-6,SoundVn_Interval_M-7,SoundVn_Interval_M-9,SoundVn_Interval_M10,SoundVn_Interval_M13,SoundVn_Interval_M14,SoundVn_Interval_M2,SoundVn_Interval_M3,SoundVn_Interval_M6,SoundVn_Interval_M7,SoundVn_Interval_M9,SoundVn_Interval_P-11,SoundVn_Interval_P-12,SoundVn_Interval_P-15,SoundVn_Interval_P-4,SoundVn_Interval_P-5,SoundVn_Interval_P-8,SoundVn_Interval_P1,SoundVn_Interval_P11,SoundVn_Interval_P12,SoundVn_Interval_P15,SoundVn_Interval_P4,SoundVn_Interval_P5,SoundVn_Interval_P8,SoundVn_Interval_d-19,SoundVn_Interval_d-3,SoundVn_Interval_d-4,SoundVn_Interval_d-5,SoundVn_Interval_d-7,SoundVn_Interval_d1,SoundVn_Interval_d4,SoundVn_Interval_d5,SoundVn_Interval_m-10,SoundVn_Interval_m-13,SoundVn_Interval_m-2,SoundVn_Interval_m-3,SoundVn_Interval_m-6,SoundVn_Interval_m-7,SoundVn_Interval_m10,SoundVn_Interval_m13,SoundVn_Interval_m2,SoundVn_Interval_m3,SoundVn_Interval_m6,SoundVn_Interval_m7,SoundVn_Interval_m9,SoundVn_IntervallicMean,SoundVn_IntervallicStd,SoundVn_IntervallicTrimDiff,SoundVn_IntervallicTrimRatio,SoundVn_IntervalsAugmentedAll_Count,SoundVn_IntervalsAugmentedAll_Per,SoundVn_IntervalsAugmentedAsc_Count,SoundVn_IntervalsAugmentedAsc_Per,SoundVn_IntervalsAugmentedDesc_Count,SoundVn_IntervalsAugmentedDesc_Per,SoundVn_IntervalsBeyondOctaveAll_Count,SoundVn_IntervalsBeyondOctaveAll_Per,SoundVn_IntervalsBeyondOctaveAsc_Count,SoundVn_IntervalsBeyondOctaveAsc_Per,SoundVn_IntervalsBeyondOctaveDesc_Count,SoundVn_IntervalsBeyondOctaveDesc_Per,SoundVn_IntervalsDiminishedAll_Count,SoundVn_IntervalsDiminishedAll_Per,SoundVn_IntervalsDiminishedAsc_Count,SoundVn_IntervalsDiminishedAsc_Per,SoundVn_IntervalsDiminishedDesc_Count,SoundVn_IntervalsDiminishedDesc_Per,SoundVn_IntervalsDoubleAugmentedAll_Count,SoundVn_IntervalsDoubleAugmentedAll_Per,SoundVn_IntervalsDoubleAugmentedAsc_Count,SoundVn_IntervalsDoubleAugmentedAsc_Per,SoundVn_IntervalsDoubleAugmentedDesc_Count,SoundVn_IntervalsDoubleAugmentedDesc_Per,SoundVn_IntervalsDoubleDiminishedAll_Count,SoundVn_IntervalsDoubleDiminishedAll_Per,SoundVn_IntervalsDoubleDiminishedAsc_Count,SoundVn_IntervalsDoubleDiminishedAsc_Per,SoundVn_IntervalsDoubleDiminishedDesc_Count,SoundVn_IntervalsDoubleDiminishedDesc_Per,SoundVn_IntervalsKurtosis,SoundVn_IntervalsMajorAll_Count,SoundVn_IntervalsMajorAll_Per,SoundVn_IntervalsMajorAsc_Count,SoundVn_IntervalsMajorAsc_Per,SoundVn_IntervalsMajorDesc_Count,SoundVn_IntervalsMajorDesc_Per,SoundVn_IntervalsMinorAll_Count,SoundVn_IntervalsMinorAll_Per,SoundVn_IntervalsMinorAsc_Count,SoundVn_IntervalsMinorAsc_Per,SoundVn_IntervalsMinorDesc_Count,SoundVn_IntervalsMinorDesc_Per,SoundVn_IntervalsPerfectAll_Count,SoundVn_IntervalsPerfectAll_Per,SoundVn_IntervalsPerfectAsc_Count,SoundVn_IntervalsPerfectAsc_Per,SoundVn_IntervalsPerfectDesc_Count,SoundVn_IntervalsPerfectDesc_Per,SoundVn_IntervalsSkewness,SoundVn_IntervalsWithinOctaveAll_Count,SoundVn_IntervalsWithinOctaveAll_Per,SoundVn_IntervalsWithinOctaveAsc_Count,SoundVn_IntervalsWithinOctaveAsc_Per,SoundVn_IntervalsWithinOctaveDesc_Count,SoundVn_IntervalsWithinOctaveDesc_Per,SoundVn_LargestAscInterval,SoundVn_LargestAscIntervalSemitones,SoundVn_LargestDescInterval,SoundVn_LargestDescIntervalSemitones,SoundVn_LeapsAll_Count,SoundVn_LeapsAll_Per,SoundVn_LeapsAsc_Count,SoundVn_LeapsAsc_Per,SoundVn_LeapsDesc_Count,SoundVn_LeapsDesc_Per,SoundVn_Measures,SoundVn_MeasuresMean,SoundVn_Notes,SoundVn_NotesMean,SoundVn_NumberOfParts,SoundVn_RepeatedNotes_Count,SoundVn_RepeatedNotes_Per,SoundVn_SmallestAscInterval,SoundVn_SmallestAscIntervalSemitones,SoundVn_SmallestDescInterval,SoundVn_SmallestDescIntervalSemitones,SoundVn_SoundingDensity,SoundVn_SoundingMeasures,SoundVn_SoundingMeasuresMean,SoundVn_StepwiseMotionAll_Count,SoundVn_StepwiseMotionAll_Per,SoundVn_StepwiseMotionAsc_Count,SoundVn_StepwiseMotionAsc_Per,SoundVn_StepwiseMotionDesc_Count,SoundVn_StepwiseMotionDesc_Per,SoundVn_TrimmedAbsoluteIntervallicMean,SoundVn_TrimmedAbsoluteIntervallicStd,SoundVn_TrimmedIntervallicMean,SoundVn_TrimmedIntervallicStd,Tempo,TempoGrouped1,TempoGrouped2,Territory,TimeSignature,TimeSignatureGrouped,Voices,Year
1,101,0430,Dem01M,O_piu,Dem,Matusio,Naples,C-4,,,Leonardo Leo,1730s,2.0,"ww,br,str","ww,br,voice,str",2.360091743119266,109,27.25,1029,257.25,4,2.360091743119266,109,27.25,1,2.0,Dem01M-O_piu-1735-Leo[1.01][0430].xml,Da capo,Male,"ob,hn,vn,va,bs",G,s,s,Pietro Metastasio,major,4,1,Dem01M,3.7752918287937742,3.541256689516194,0.4415539647161042,0.11695889609073824,83,83,B5,B5,"B3,B5",P15,24,59,59,B3,B3,"B3,B5","B3,B5","B3,B5",P15,24,351,0.3414396887159533,1944,0,0.0,0,0.0,161,0.1564625850340136,42,0.04081632653061224,2,0.001943634596695821,83,0.08066083576287658,121,0.11758989310009718,176,0.17103984450923226,163,0.15840621963070942,2,0.001943634596695821,100,0.09718172983479106,176,0.17103984450923226,0,0.0,3,0.0029154518950437317,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.360091743119266,469,0.45622568093385213,-1937,10.0,4.0,,3.0,1.0,1.0,69,88,16.0,,1.0,4.0,,,51,35,42,,2.0,2.0,,,35,53.0,19.0,208,3.0,,,24,32,14,,,,2.0,,,,11.0,,,87,79,3.0,4.0,,,39,38,30,18.0,,0.006809338521400778,5.177563040710936,0.15244040648256582,22.386962552011095,18,0.017509727626459144,8,0.007782101167315175,10,0.009727626459143969,13,0.01264591439688716,9,0.008754863813229572,4,0.0038910505836575876,13,0.01264591439688716,11,0.010700389105058366,2,0.0019455252918287938,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7028464876001292,309,0.3005836575875486,134,0.1303501945525292,175,0.17023346303501946,298,0.2898832684824903,125,0.12159533073929961,173,0.16828793774319067,390,0.37937743190661477,281,0.2733463035019455,109,0.10603112840466926,0.2809960184015962,1015,0.9873540856031129,550,0.5350194552529183,465,0.45233463035019456,P11,17,M-13,-21,570,0.5544747081712063,257,0.25,313,0.3044747081712062,109,1029,208,0.20233463035019456,m2,1,m-2,-1,2.360091743119266,109,250,0.24319066147859922,94,0.0914396887159533,156,0.1517509727626459,3.33373786407767,2.5061824132394896,-0.14563106796116504,3.1666020424989494,Antagonist,01,3.7752918287937742,3.541256689516194,0.4415539647161042,0.11695889609073824,351,0.3414396887159533,1944,2.360091743119266,469,0.45622568093385213,-1937,10.0,4.0,,3.0,1.0,1.0,69,88,16.0,,1.0,4.0,,,51,35,42,,2.0,2.0,,,35,53.0,19.0,208,3.0,,,24,32,14,,,,2.0,,,,11.0,,,87,79,3.0,4.0,,,39,38,30,18.0,,0.006809338521400778,5.177563040710936,0.15244040648256582,22.386962552011095,18,0.017509727626459144,8,0.007782101167315175,10,0.009727626459143969,13,0.01264591439688716,9,0.008754863813229572,4,0.0038910505836575876,13,0.01264591439688716,11,0.010700389105058366,2,0.0019455252918287938,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7028464876001292,309,0.3005836575875486,134,0.1303501945525292,175,0.17023346303501946,298,0.2898832684824903,125,0.12159533073929961,173,0.16828793774319067,390,0.37937743190661477,281,0.2733463035019455,109,0.10603112840466926,0.2809960184015962,1015,0.9873540856031129,550,0.5350194552529183,465,0.45233463035019456,P11,17,M-13,-21,570,0.5544747081712063,257,0.25,313,0.3044747081712062,0,109,109.0,1029,1029.0,208,0.20233463035019456,m2,1,m-2,-1,2.360091743119266,109,109.0,250,0.24319066147859922,94,0.0914396887159533,156,0.1517509727626459,0.0,3.33373786407767,2.5061824132394896,-0.14563106796116504,3.1666020424989494,"obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",1,2.0,2.0,"ob,hn,ten,vn,va,bs",,1.0,1,3.7752918287937742,3.541256689516194,0.4415539647161042,0.11695889609073824,351,0.3414396887159533,1944,2.360091743119266,469,0.45622568093385213,-1937,10.0,4.0,,3.0,1.0,1.0,69,88,16.0,,1.0,4.0,,,51,35,42,,2.0,2.0,,,35,53.0,19.0,208,3.0,,,24,32,14,,,,2.0,,,,11.0,,,87,79,3.0,4.0,,,39,38,30,18.0,,0.006809338521400778,5.177563040710936,0.15244040648256582,22.386962552011095,18,0.017509727626459144,8,0.007782101167315175,10,0.009727626459143969,13,0.01264591439688716,9,0.008754863813229572,4,0.0038910505836575876,13,0.01264591439688716,11,0.010700389105058366,2,0.0019455252918287938,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7028464876001292,309,0.3005836575875486,134,0.1303501945525292,175,0.17023346303501946,298,0.2898832684824903,125,0.12159533073929961,173,0.16828793774319067,390,0.37937743190661477,281,0.2733463035019455,109,0.10603112840466926,0.2809960184015962,1015,0.9873540856031129,550,0.5350194552529183,465,0.45233463035019456,P11,17,M-13,-21,570,0.5544747081712063,257,0.25,313,0.3044747081712062,109,54.5,1029,514.5,2,208,0.20233463035019456,m2,1,m-2,-1,2.360091743119266,109,54.5,250,0.24319066147859922,94,0.0914396887159533,156,0.1517509727626459,3.33373786407767,2.5061824132394896,-0.14563106796116504,3.1666020424989494,Allegro,Allegro,Fast,Italy,4/4,simple duple,ten,1735
